1,0,0,13,1
2,0,0,13,1
3,0,0,13,0
4,0,0,12,1
5,0,0,14,3
6,0,0,11,1
7,0,0,15,0
8,0,0,14,0
9,0,0,12,2
10,0,0,14,2
11,0,0,12,2
12,0,0,14,1
13,0,0,17,0
14,0,0,13,2
15,0,0,15,2
16,0,0,12,4
17,0,0,8,5
18,0,0,10,4
19,0,1,10,4
20,0,0,11,2
21,0,0,10,3
22,0,0,13,3
23,0,0,12,4
24,0,0,12,5
25,0,0,11,4
26,0,0,9,4
27,0,0,12,3
28,0,0,11,4
29,0,0,8,4
30,0,0,8,4
31,0,0,13,2
32,0,0,10,3
33,0,0,11,2
34,0,0,11,3
35,0,0,12,1
36,0,0,12,2
37,0,0,9,3
38,0,0,8,3
39,0,0,9,5
40,0,0,8,2
41,0,0,11,2
42,0,0,10,2
43,0,0,9,4
44,0,0,8,3
45,0,0,10,3
46,0,0,10,3
47,0,0,11,3
48,0,0,11,2
49,0,0,10,1
50,0,0,7,0
51,0,0,8,0
52,0,0,8,0
53,0,0,5,0
