1,0,0,4,2
2,0,0,5,2
3,0,0,5,1
4,0,0,3,0
5,0,0,6,0
6,0,0,2,0
7,0,0,4,0
8,0,0,3,0
9,0,0,3,1
10,0,0,7,2
11,0,0,4,2
12,0,0,6,2
13,0,0,5,1
14,0,0,2,1
15,0,0,2,2
16,0,0,4,2
17,0,1,2,2
18,0,0,3,2
19,0,0,4,1
20,0,0,4,1
21,0,0,5,1
22,0,0,3,1
23,0,0,3,2
24,0,0,2,1
25,0,0,2,3
26,0,0,6,2
27,0,0,6,2
28,0,0,5,5
31,0,0,4,3
33,0,0,5,2
34,0,0,5,2
35,0,0,4,2
36,0,0,4,4
37,0,1,8,2
39,0,0,6,2
40,0,0,8,2
41,0,0,6,4
42,0,0,7,3
43,0,0,6,2
44,0,0,6,3
45,0,0,6,4
46,0,0,5,2
47,0,0,5,2
48,0,0,7,2
49,0,0,8,2
50,0,0,10,2
51,0,0,9,2
52,0,0,8,3
53,0,0,7,3
