1,0,0,10,3
2,0,0,7,5
3,0,0,5,6
4,0,0,7,4
5,0,0,10,4
6,0,1,10,2
7,0,0,9,2
8,0,0,10,2
9,0,0,12,2
10,0,0,11,2
11,0,0,10,5
12,0,0,8,3
13,0,1,8,3
14,0,1,7,3
15,0,0,12,3
16,0,0,10,2
17,0,0,7,2
18,0,0,11,2
19,0,0,12,2
20,0,0,10,2
21,0,0,6,2
22,0,0,8,2
23,0,0,9,3
24,0,0,4,3
25,0,0,6,3
26,0,0,8,3
27,0,0,9,3
28,0,0,8,4
29,0,0,7,4
30,0,0,7,3
32,0,0,7,2
33,0,1,5,4
34,0,0,6,3
35,0,0,7,2
36,0,0,9,2
37,0,0,9,1
38,0,0,10,1
39,0,0,7,3
40,0,0,7,4
41,0,0,8,3
42,0,0,8,3
43,0,0,7,3
44,0,0,9,3
45,0,0,10,2
47,0,0,6,3
48,0,1,7,4
49,0,0,7,3
50,0,0,7,3
51,0,0,6,3
52,0,0,8,3
53,0,0,6,3
