1,0,0,7,2
2,0,0,5,2
3,0,0,5,3
4,0,0,3,3
5,0,0,8,1
6,0,0,7,2
7,0,0,8,2
8,0,0,7,4
9,0,0,3,5
10,0,0,10,3
11,0,0,9,3
12,0,0,7,5
13,0,0,7,3
14,0,0,6,6
15,0,0,9,5
16,0,0,6,3
17,0,0,8,4
18,0,0,7,4
19,0,0,5,4
20,0,0,7,3
21,0,0,6,3
22,0,0,8,1
23,0,0,7,2
24,0,0,5,4
26,0,0,9,2
27,0,0,7,1
28,0,0,6,3
29,0,0,4,2
30,0,0,4,3
31,0,0,9,0
32,0,0,6,3
33,0,0,7,2
34,0,0,5,4
35,0,0,5,3
36,0,0,7,2
37,0,0,8,1
38,0,0,8,2
39,0,0,8,1
40,0,0,7,3
41,0,0,6,2
42,0,0,10,1
43,0,0,7,3
44,0,0,6,4
45,0,0,6,1
46,0,0,7,1
47,0,0,7,2
48,0,0,8,1
49,0,0,6,0
50,0,0,8,0
51,0,0,8,0
52,0,0,7,0
