1,0,1,6,1
3,0,1,5,2
4,0,1,5,3
5,0,0,5,3
6,0,0,5,1
7,0,0,2,3
8,0,0,3,4
9,0,0,3,3
10,0,0,5,2
11,0,0,3,2
12,0,0,4,1
13,0,0,3,1
14,0,0,3,2
15,0,0,6,3
16,0,0,6,2
17,0,0,5,2
18,0,0,6,2
19,0,0,3,2
20,0,0,4,2
21,0,0,5,1
22,0,0,5,2
23,0,0,3,2
24,0,0,5,2
25,0,0,3,3
26,0,0,4,2
27,0,0,1,2
28,0,0,2,2
29,0,0,4,2
30,0,0,3,4
31,0,0,0,3
32,0,0,3,3
33,0,0,7,2
35,0,0,5,2
36,0,0,6,2
37,0,0,2,2
38,0,0,1,1
39,0,0,0,2
40,0,0,4,2
41,0,0,3,1
42,0,0,1,3
43,0,0,2,3
44,0,0,2,2
47,0,1,4,1
51,0,0,1,2
52,0,0,2,2
53,0,0,1,1
