1,0,1,11,5
2,0,1,10,5
3,0,1,11,5
4,0,1,12,4
5,0,1,14,5
6,0,1,10,5
7,0,1,13,5
8,0,1,11,5
9,0,1,14,4
10,0,1,12,5
11,0,0,13,6
12,0,0,14,5
13,0,1,12,4
14,0,1,13,5
15,0,1,13,4
16,0,1,14,5
17,0,1,11,4
18,0,1,15,5
19,0,1,12,4
20,0,1,9,4
21,0,1,11,3
22,0,1,13,5
23,0,1,12,3
24,0,1,11,3
25,0,1,11,3
26,0,1,13,4
27,0,1,12,3
28,0,1,12,4
29,0,1,10,5
30,0,1,10,4
31,0,1,11,3
32,0,0,8,5
33,0,0,9,3
34,0,1,8,5
35,0,0,10,4
36,0,1,9,5
37,0,0,11,3
38,0,1,9,2
39,0,0,8,4
40,0,0,8,3
41,0,0,9,5
42,0,0,9,4
43,0,0,9,4
44,0,0,9,4
45,0,0,9,4
46,0,1,8,3
47,0,1,12,3
48,0,1,11,3
49,0,1,14,2
50,0,1,12,3
51,0,1,13,3
52,0,1,11,5
