1,0,0,5,2
2,0,0,15,3
3,0,0,13,2
4,0,0,14,2
5,0,0,12,4
6,0,0,11,4
7,0,0,10,3
8,0,0,11,3
9,0,0,12,2
10,0,0,10,2
11,0,0,10,2
12,0,0,11,3
13,0,0,8,4
14,0,0,9,1
15,0,0,7,2
16,0,0,8,2
17,0,0,9,2
18,0,0,10,2
19,0,0,11,2
20,0,0,9,2
21,0,0,7,3
22,0,0,8,1
23,0,0,11,1
24,0,0,9,1
25,0,0,10,1
26,0,0,11,1
27,0,0,12,2
28,0,0,12,1
29,0,0,12,3
30,0,0,10,1
31,0,0,11,1
32,0,0,12,1
33,0,0,11,3
34,0,0,12,3
35,0,0,10,3
36,0,0,11,3
37,0,0,11,1
38,0,0,13,3
39,0,0,11,1
40,0,0,13,1
41,0,0,16,1
42,0,0,14,1
43,0,0,7,4
44,0,0,10,5
45,0,0,10,6
46,0,0,10,5
47,0,0,10,4
48,0,0,13,3
49,0,0,15,2
50,0,0,17,3
51,0,0,14,3
52,0,0,12,3
53,0,0,12,5
