1,0,0,3,4
2,0,0,8,5
3,0,0,6,4
4,0,0,4,6
5,0,0,4,4
6,0,0,8,4
7,0,0,12,3
8,0,0,7,4
9,0,0,5,5
10,0,0,5,5
11,0,0,4,5
12,0,0,7,4
13,0,0,9,3
14,0,0,8,4
15,0,0,7,5
16,0,0,8,4
17,0,0,9,3
18,0,0,6,6
19,0,0,7,5
20,0,0,7,5
21,0,0,9,4
22,0,0,6,3
23,0,0,7,3
24,0,0,9,3
25,0,0,10,5
26,0,0,8,3
27,0,0,10,4
28,0,0,11,4
29,0,0,10,5
31,0,0,8,5
32,0,0,5,4
33,0,0,8,4
34,0,0,6,6
35,0,0,7,7
36,0,0,8,5
37,0,0,7,8
38,0,0,8,5
39,0,0,7,5
40,0,0,6,6
41,0,0,9,4
42,0,0,5,6
43,0,0,7,6
44,0,0,9,6
45,0,0,4,6
46,0,0,3,6
47,0,0,4,7
48,0,0,1,6
49,0,0,3,5
52,0,0,2,5
