1,0,0,5,2
2,0,0,5,1
3,0,0,4,0
4,0,0,4,0
5,0,0,4,1
6,0,0,5,1
7,0,0,6,3
8,0,0,4,0
9,0,0,6,1
10,0,0,4,1
11,0,0,3,0
12,0,0,3,1
13,0,0,4,0
14,0,0,2,0
15,0,0,4,1
16,0,0,2,2
17,0,0,1,1
18,0,0,1,1
19,0,0,3,2
20,0,0,2,1
21,0,0,3,1
22,0,0,4,0
23,0,0,3,0
24,0,0,1,1
25,0,0,3,1
26,0,0,1,1
27,0,0,7,1
28,0,0,3,1
29,0,0,4,1
30,0,0,3,1
31,0,0,7,0
32,0,0,4,0
33,0,0,3,1
34,0,0,2,1
35,0,0,1,1
36,0,0,5,0
37,0,0,4,1
38,0,0,2,0
39,0,0,0,1
40,0,0,1,1
41,0,0,3,0
42,0,0,6,0
43,0,0,1,1
44,0,0,0,1
46,0,0,6,1
48,0,0,4,0
49,0,0,2,1
52,0,0,6,0
53,0,0,3,1
