1,0,0,5,0
2,0,0,7,0
3,0,0,4,0
4,0,0,3,1
5,0,0,4,0
6,0,0,2,1
7,0,0,3,0
8,0,0,3,0
9,0,0,5,0
10,0,0,3,1
11,0,0,6,1
12,0,0,3,3
13,0,0,4,1
14,0,0,10,0
15,0,0,9,0
16,0,0,7,2
17,0,0,4,1
18,0,0,3,2
19,0,0,2,3
20,0,0,3,1
21,0,0,4,2
22,0,0,2,3
23,0,0,0,4
24,0,0,1,3
25,0,0,3,1
26,0,0,6,0
27,0,0,1,2
28,0,1,2,1
29,0,0,2,0
30,0,0,1,1
31,0,0,3,4
32,0,0,3,2
33,0,0,2,2
34,0,1,3,3
35,0,0,3,1
38,0,1,5,1
39,0,0,3,2
40,0,0,2,1
41,0,0,3,2
42,0,0,3,0
43,0,0,2,2
44,0,0,4,2
45,0,0,2,3
46,0,0,3,3
47,0,0,3,4
49,0,0,5,1
50,0,0,4,1
51,0,0,2,2
52,0,0,2,6
