1,0,0,5,1
2,0,0,8,4
3,0,0,6,5
4,0,0,9,3
5,0,0,5,4
6,0,0,4,4
7,0,0,4,5
9,0,0,5,4
10,0,0,5,4
11,0,0,6,2
12,0,0,4,2
13,0,0,4,5
14,0,0,3,6
15,0,0,3,4
16,0,0,6,4
17,0,0,3,4
18,0,0,6,3
19,0,0,2,3
20,0,0,4,5
21,0,0,2,5
23,0,0,3,4
25,0,0,2,6
27,0,0,4,5
28,0,0,5,4
29,0,0,3,5
30,0,0,2,5
31,0,0,1,5
35,0,0,1,5
36,0,0,2,7
37,0,0,2,7
38,0,0,1,7
39,0,0,0,7
40,0,0,2,7
41,0,0,2,8
42,0,0,0,8
43,0,0,0,6
44,0,0,1,4
45,0,0,0,5
46,0,0,1,5
47,0,0,1,4
48,0,0,2,3
49,0,0,2,2
50,0,0,1,4
51,0,0,1,1
52,0,0,1,4
53,0,0,0,1
