1,0,0,4,3
2,0,0,12,0
3,0,0,10,0
4,0,0,11,0
5,0,0,10,0
6,0,0,8,0
7,0,0,12,1
8,0,0,7,2
9,0,0,10,1
10,0,0,9,3
11,0,0,8,2
12,0,0,11,2
13,0,0,14,1
14,0,0,8,2
15,0,0,10,3
16,0,0,11,2
17,0,0,9,3
18,0,0,9,2
19,0,0,12,3
20,0,0,7,2
21,0,0,7,2
22,0,0,5,3
23,0,0,3,1
24,0,0,8,3
25,0,0,10,5
26,0,0,5,5
27,0,0,7,4
28,0,0,9,3
29,0,0,9,6
30,0,0,8,2
31,0,0,12,2
32,0,0,10,1
33,0,0,7,3
34,0,0,6,2
36,0,0,9,1
37,0,0,10,2
38,0,0,7,1
43,0,0,6,2
44,0,0,6,1
45,0,0,5,1
46,0,0,5,1
47,0,0,5,1
48,0,0,7,1
50,0,0,7,3
51,0,0,7,2
53,0,0,7,3
