1,0,1,13,1
2,0,0,14,3
3,0,0,14,2
4,0,0,14,2
5,0,0,16,2
6,0,0,15,4
7,0,0,16,3
8,0,0,18,1
9,0,0,15,3
10,0,0,11,5
11,0,0,14,3
12,0,0,15,2
13,0,0,15,2
14,0,1,16,2
15,0,0,16,2
16,0,0,16,2
17,0,0,18,1
18,0,0,14,2
19,0,0,13,3
20,0,0,15,3
21,0,0,10,3
22,0,0,14,2
23,0,0,13,1
24,0,0,16,2
25,0,0,14,1
26,0,0,17,2
27,0,0,18,2
28,0,0,15,1
29,0,0,18,1
30,0,0,16,1
31,0,0,16,2
32,0,0,17,1
33,0,0,12,1
34,0,0,15,0
35,0,0,15,1
36,0,0,13,2
37,0,0,17,1
38,0,0,15,2
39,0,0,15,2
40,0,0,15,1
41,0,0,14,2
42,0,0,15,0
43,0,0,12,0
44,0,0,15,1
45,0,0,15,1
46,0,0,16,1
47,0,0,15,1
48,0,0,15,1
49,0,0,18,0
50,0,0,15,0
51,0,0,12,0
52,0,1,12,1
53,0,0,12,1
