1,0,0,12,1
2,0,0,11,3
3,0,0,11,3
4,0,0,13,3
5,0,0,11,3
6,0,0,9,4
7,0,0,7,7
8,0,0,10,6
9,0,0,12,4
10,0,0,11,4
11,0,0,10,4
12,0,0,15,7
13,0,0,12,4
14,0,0,11,6
15,0,0,11,4
16,0,0,11,5
17,0,0,12,6
18,0,0,10,4
19,0,0,11,6
20,0,0,12,5
21,0,0,15,6
22,0,0,11,3
23,0,0,9,5
24,0,0,6,6
25,0,0,9,3
26,0,0,11,4
27,0,0,9,5
28,0,0,11,2
29,0,0,11,3
30,0,0,11,1
31,0,0,8,3
32,0,0,10,2
33,0,0,9,2
34,0,0,12,1
35,0,0,9,4
36,0,0,8,5
37,0,0,8,4
38,0,0,10,3
39,0,0,7,3
40,0,0,12,5
41,0,0,13,2
42,0,1,10,4
43,0,0,10,3
44,0,0,12,3
45,0,0,10,5
46,0,0,5,5
47,0,0,8,4
48,0,0,8,3
49,0,0,7,4
50,0,0,6,2
51,0,0,10,3
52,0,0,14,2
