1,0,0,1,2
2,0,0,2,1
3,0,0,6,2
4,0,0,1,2
5,0,0,2,3
6,0,0,0,4
7,0,0,1,3
8,0,0,0,3
9,0,0,3,1
10,0,0,3,1
11,0,0,3,4
12,0,0,3,4
14,0,0,4,3
15,0,0,4,2
16,0,0,2,1
17,0,0,2,2
18,0,0,2,3
19,0,0,2,2
20,0,0,3,4
21,0,0,1,3
22,0,0,2,4
23,0,0,2,2
24,0,0,5,2
25,0,0,5,3
26,0,0,3,2
27,0,0,4,1
28,0,0,2,2
29,0,0,4,1
31,0,1,3,0
32,0,0,6,2
33,0,0,3,0
35,0,0,4,1
36,0,1,6,1
37,0,0,4,2
39,0,0,4,0
41,0,0,3,1
42,0,0,2,1
43,0,0,2,1
44,0,0,2,0
46,0,0,1,0
47,0,0,1,2
48,0,0,2,0
49,0,0,1,0
50,0,0,1,0
51,0,0,2,3
53,0,0,3,0
