1,0,0,17,1
2,0,0,14,3
3,0,0,16,1
4,0,0,16,4
5,0,0,17,1
6,0,0,16,1
7,0,0,13,1
8,0,0,20,0
9,0,0,16,1
10,0,0,19,0
11,0,0,14,0
12,0,0,13,0
13,0,0,14,1
14,0,0,14,3
15,0,0,15,1
16,0,0,12,3
17,0,0,14,1
18,0,0,13,2
19,0,0,13,2
20,0,0,11,1
21,0,0,12,3
22,0,0,14,1
23,0,0,15,3
24,0,0,13,3
25,0,0,10,3
26,0,0,13,3
27,0,0,10,3
28,0,0,11,3
29,0,0,8,2
30,0,0,9,2
31,0,0,9,2
32,0,0,9,3
33,0,0,10,3
34,0,0,12,3
35,0,0,9,2
36,0,0,11,2
37,0,0,10,2
38,0,0,15,2
39,1,0,8,2
40,0,0,10,1
41,0,0,11,2
42,0,0,10,2
43,0,0,9,2
44,0,0,10,2
46,0,0,11,1
47,0,0,11,3
48,0,0,8,3
49,0,0,8,3
50,0,0,9,3
51,0,0,11,4
52,0,0,10,3
53,0,0,11,4
