1,0,0,6,0
2,0,0,11,1
3,0,0,11,1
4,0,0,14,1
5,0,0,11,3
6,0,1,9,2
7,0,0,11,2
8,0,0,9,1
9,0,0,9,1
10,0,0,8,3
11,0,0,12,2
12,0,0,11,2
13,0,0,11,2
14,0,0,11,2
15,0,0,14,1
16,0,0,10,2
17,0,0,9,2
18,0,0,9,1
20,0,0,9,1
23,0,0,5,0
25,0,0,5,0
26,0,0,6,1
27,0,0,8,0
28,0,0,8,1
29,0,0,6,1
30,0,0,6,1
31,0,1,4,0
32,0,0,5,1
33,0,0,5,2
34,0,0,6,1
35,0,0,6,1
36,0,0,6,1
37,0,0,6,2
38,0,0,6,1
39,0,0,8,1
40,0,0,3,2
41,0,1,3,2
42,0,0,5,2
43,0,0,5,2
44,0,0,4,3
45,0,0,3,4
46,0,0,5,3
47,0,0,4,4
48,0,0,1,5
49,0,0,4,3
50,0,0,4,5
51,0,0,7,1
