1,0,0,1,4
2,0,0,2,1
3,0,0,2,1
4,0,0,2,1
5,0,0,2,1
6,0,0,2,2
7,0,0,3,1
8,0,0,4,1
9,0,0,4,1
10,0,0,4,2
11,0,0,1,1
12,0,0,2,1
13,0,0,0,1
14,0,0,1,1
15,0,0,0,1
16,0,0,2,1
17,0,0,2,1
18,0,0,2,1
19,0,0,2,1
20,0,0,0,1
21,0,0,1,1
22,0,0,2,1
23,0,0,0,1
24,0,0,1,1
25,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,2,1
29,0,0,0,1
30,0,0,0,1
32,0,0,0,1
33,0,0,0,1
34,0,0,0,0
36,0,0,0,1
38,0,0,0,0
39,0,0,0,1
40,0,0,0,1
41,0,0,1,1
42,0,0,0,0
43,0,0,0,0
44,0,0,1,0
45,0,0,1,2
46,0,0,0,1
47,0,0,0,1
48,0,0,1,1
49,0,0,1,2
50,0,0,1,2
51,0,0,1,1
52,0,0,1,0
53,0,0,1,1
