1,0,0,5,2
2,0,0,5,2
3,0,0,4,1
4,0,0,5,1
5,0,0,4,0
6,0,0,6,1
7,0,0,9,2
8,0,0,8,1
9,0,0,7,1
10,0,0,5,1
11,0,0,7,1
12,0,0,9,1
13,0,0,8,1
14,0,0,6,1
15,0,0,8,1
16,0,0,8,1
17,0,0,6,3
18,0,0,4,3
19,0,0,2,3
20,0,0,7,3
21,0,0,5,3
22,0,0,7,3
23,0,0,5,2
24,0,0,8,2
25,0,0,8,3
26,0,0,8,2
27,0,0,9,2
28,0,0,9,2
29,0,0,8,2
30,0,0,7,2
31,0,0,6,1
32,0,0,7,1
33,0,0,7,2
34,0,0,7,3
35,0,0,6,3
36,0,0,6,3
37,0,0,5,3
38,0,0,4,5
39,0,0,9,3
40,0,0,6,3
41,0,0,8,3
42,0,0,7,2
43,0,0,6,4
45,0,0,9,3
46,0,0,5,2
47,0,0,5,4
48,0,0,5,2
49,0,0,9,3
50,0,0,9,2
51,0,0,8,0
52,0,0,9,0
53,0,0,8,3
