1,0,0,9,4
2,0,0,7,2
3,0,0,5,3
4,0,0,5,1
5,0,0,6,0
6,0,0,7,0
7,0,0,3,0
8,0,0,4,1
9,0,0,5,2
10,0,0,1,1
11,0,0,6,0
12,0,0,4,1
13,0,0,3,3
14,0,0,4,2
15,0,0,4,0
16,0,0,10,1
17,0,0,3,2
18,0,0,5,1
19,0,0,8,1
20,0,0,6,1
21,0,0,3,2
22,0,0,5,2
23,0,0,1,2
24,0,0,9,2
25,0,0,4,0
26,0,0,6,2
27,0,0,3,2
28,0,0,4,2
30,0,0,6,3
31,0,0,2,1
32,0,0,3,1
33,0,0,3,0
34,0,0,5,3
35,0,0,2,1
36,0,1,6,2
37,0,0,6,2
38,0,0,4,0
39,0,0,4,1
40,0,0,6,3
41,0,0,6,1
42,0,0,5,1
43,0,0,5,0
44,0,0,9,2
45,0,0,9,1
46,0,0,10,2
47,0,0,6,2
48,0,0,5,1
49,0,0,5,2
50,0,0,2,2
51,0,0,5,1
52,0,0,3,2
53,0,0,3,2
